checkpoint,group,n,entropy_mean,entropy_std,perplexity_mean,perplexity_std,top1_mass_mean,top1_mass_std,top5_mass_mean,top5_mass_std,top10_mass_mean,top10_mass_std,peak_slice_mean,peak_slice_std
LUNG_WINDOW_CKPT,neg,25,4.484297446149809,0.03526163695804773,88.66970144426925,3.1201760554288205,0.025070827973143067,0.004277962500727545,0.11335160670369591,0.019733669357377522,0.20588172289133305,0.03259073576468595,47.76,4.465691435824916
LUNG_WINDOW_CKPT,pos,25,4.468794369059328,0.03900578307697489,87.3175820812182,3.3845073672972137,0.02598156722602402,0.004351350579183401,0.11845062659822053,0.018500513030408453,0.21694214766902067,0.03017754431321138,47.92,7.358912963203194
frozen600,neg,25,4.5087821140469595,0.02527175866310517,90.8400571773405,2.2840300423889612,0.022703083656654566,0.004061434952871635,0.10333256619636147,0.01837633304149116,0.18669500732574298,0.027982108493502102,50.28,10.057912308227788
frozen600,pos,25,4.506188906028059,0.027613743832900932,90.61035432900319,2.4858901789090164,0.0226382601283323,0.004327768824863332,0.10354614949462773,0.01773172124889977,0.18967361176640105,0.027718466694439014,48.24,7.015867729653974
lora600,neg,25,4.456580418225055,0.0851987625743164,86.4923135531159,6.908193513979952,0.028329589584677347,0.008631161515100648,0.12427156309193368,0.038213359506280124,0.2227424662499803,0.06478343870562059,45.76,17.046477642023294
lora600,pos,25,4.453158116125184,0.06354099815212208,86.06863642615545,5.341736903564339,0.02855532622690401,0.005470262142252245,0.1254129133578399,0.024901181384623106,0.2237371360054931,0.04448015500502468,46.8,13.98570698963767
